"","exe_type","problem_size","run_id","metric_type","metric","value","units","resource","nodes","cpus"
"491","openmpi/sysblas/intfft","akstd",5,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","253.06099999999998","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"492","openmpi/sysblas/intfft","akstd",5,"statistic","Average STREAM 'Add' Memory Bandwidth","613.393408","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"493","openmpi/sysblas/intfft","akstd",5,"statistic","Average STREAM 'Copy' Memory Bandwidth","552.421376","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"494","openmpi/sysblas/intfft","akstd",5,"statistic","Average STREAM 'Scale' Memory Bandwidth","531.101696","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"495","openmpi/sysblas/intfft","akstd",5,"statistic","Average STREAM 'Triad' Memory Bandwidth","583.616512","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"496","openmpi/sysblas/intfft","akstd",5,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","19189.3","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"497","openmpi/sysblas/intfft","akstd",5,"statistic","High Performance LINPACK Floating-Point Performance","45475.1","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"498","openmpi/sysblas/intfft","akstd",5,"statistic","High Performance LINPACK Run Time","117.294","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"499","openmpi/sysblas/intfft","akstd",5,"statistic","MPI Random Access","172.843","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"500","openmpi/sysblas/intfft","akstd",5,"statistic","Parallel Matrix Transpose (PTRANS)","18160.8448","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"501","openmpi/sysblas/intfft","akstd",6,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"502","openmpi/sysblas/intfft","akstd",6,"parameter","Input:DGEMM Problem Size","721",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"503","openmpi/sysblas/intfft","akstd",6,"parameter","Input:High Performance LINPACK Grid Cols","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"504","openmpi/sysblas/intfft","akstd",6,"parameter","Input:High Performance LINPACK Grid Rows","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"505","openmpi/sysblas/intfft","akstd",6,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"506","openmpi/sysblas/intfft","akstd",6,"parameter","Input:MPI Ranks","256",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"507","openmpi/sysblas/intfft","akstd",6,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"508","openmpi/sysblas/intfft","akstd",6,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"509","openmpi/sysblas/intfft","akstd",6,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"510","openmpi/sysblas/intfft","akstd",6,"parameter","Input:STREAM Array Size","520833","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"511","openmpi/sysblas/intfft","akstd",6,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","253.96","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"512","openmpi/sysblas/intfft","akstd",6,"statistic","Average STREAM 'Add' Memory Bandwidth","606.083072","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"513","openmpi/sysblas/intfft","akstd",6,"statistic","Average STREAM 'Copy' Memory Bandwidth","570.488832","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"514","openmpi/sysblas/intfft","akstd",6,"statistic","Average STREAM 'Scale' Memory Bandwidth","527.823872","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"515","openmpi/sysblas/intfft","akstd",6,"statistic","Average STREAM 'Triad' Memory Bandwidth","602.044416","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"516","openmpi/sysblas/intfft","akstd",6,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","18274.899999999998","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"517","openmpi/sysblas/intfft","akstd",6,"statistic","High Performance LINPACK Floating-Point Performance","45411.8","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"518","openmpi/sysblas/intfft","akstd",6,"statistic","High Performance LINPACK Run Time","117.457","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"519","openmpi/sysblas/intfft","akstd",6,"statistic","MPI Random Access","176.25199999999998","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"520","openmpi/sysblas/intfft","akstd",6,"statistic","Parallel Matrix Transpose (PTRANS)","17539.4816","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"521","openmpi/sysblas/intfft","akstd",7,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"522","openmpi/sysblas/intfft","akstd",7,"parameter","Input:DGEMM Problem Size","721",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"523","openmpi/sysblas/intfft","akstd",7,"parameter","Input:High Performance LINPACK Grid Cols","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"524","openmpi/sysblas/intfft","akstd",7,"parameter","Input:High Performance LINPACK Grid Rows","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"525","openmpi/sysblas/intfft","akstd",7,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"526","openmpi/sysblas/intfft","akstd",7,"parameter","Input:MPI Ranks","256",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"527","openmpi/sysblas/intfft","akstd",7,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"528","openmpi/sysblas/intfft","akstd",7,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"529","openmpi/sysblas/intfft","akstd",7,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"530","openmpi/sysblas/intfft","akstd",7,"parameter","Input:STREAM Array Size","520833","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"531","openmpi/sysblas/intfft","akstd",7,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","253.59300000000002","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"532","openmpi/sysblas/intfft","akstd",7,"statistic","Average STREAM 'Add' Memory Bandwidth","632.818688","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"533","openmpi/sysblas/intfft","akstd",7,"statistic","Average STREAM 'Copy' Memory Bandwidth","551.028736","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"534","openmpi/sysblas/intfft","akstd",7,"statistic","Average STREAM 'Scale' Memory Bandwidth","528.894976","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"535","openmpi/sysblas/intfft","akstd",7,"statistic","Average STREAM 'Triad' Memory Bandwidth","614.585344","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"536","openmpi/sysblas/intfft","akstd",7,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","19574.100000000002","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"537","openmpi/sysblas/intfft","akstd",7,"statistic","High Performance LINPACK Floating-Point Performance","45445.399999999994","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"538","openmpi/sysblas/intfft","akstd",7,"statistic","High Performance LINPACK Run Time","117.37","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"539","openmpi/sysblas/intfft","akstd",7,"statistic","MPI Random Access","180.09","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"540","openmpi/sysblas/intfft","akstd",7,"statistic","Parallel Matrix Transpose (PTRANS)","12875.9808","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"541","openmpi/sysblas/intfft","akstd",8,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"542","openmpi/sysblas/intfft","akstd",8,"parameter","Input:DGEMM Problem Size","721",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"543","openmpi/sysblas/intfft","akstd",8,"parameter","Input:High Performance LINPACK Grid Cols","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"544","openmpi/sysblas/intfft","akstd",8,"parameter","Input:High Performance LINPACK Grid Rows","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"545","openmpi/sysblas/intfft","akstd",8,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"546","openmpi/sysblas/intfft","akstd",8,"parameter","Input:MPI Ranks","256",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"547","openmpi/sysblas/intfft","akstd",8,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"548","openmpi/sysblas/intfft","akstd",8,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"549","openmpi/sysblas/intfft","akstd",8,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"550","openmpi/sysblas/intfft","akstd",8,"parameter","Input:STREAM Array Size","520833","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"551","openmpi/sysblas/intfft","akstd",8,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","253.66100000000003","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"552","openmpi/sysblas/intfft","akstd",8,"statistic","Average STREAM 'Add' Memory Bandwidth","629.204992","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"553","openmpi/sysblas/intfft","akstd",8,"statistic","Average STREAM 'Copy' Memory Bandwidth","554.374144","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"554","openmpi/sysblas/intfft","akstd",8,"statistic","Average STREAM 'Scale' Memory Bandwidth","537.93792","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"555","openmpi/sysblas/intfft","akstd",8,"statistic","Average STREAM 'Triad' Memory Bandwidth","599.131136","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"556","openmpi/sysblas/intfft","akstd",8,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","16769.7","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"557","openmpi/sysblas/intfft","akstd",8,"statistic","High Performance LINPACK Floating-Point Performance","45530.6","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"558","openmpi/sysblas/intfft","akstd",8,"statistic","High Performance LINPACK Run Time","117.151","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"559","openmpi/sysblas/intfft","akstd",8,"statistic","MPI Random Access","177.403","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"560","openmpi/sysblas/intfft","akstd",8,"statistic","Parallel Matrix Transpose (PTRANS)","17760.6656","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"561","openmpi/sysblas/intfft","akstd",9,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"562","openmpi/sysblas/intfft","akstd",9,"parameter","Input:DGEMM Problem Size","721",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"563","openmpi/sysblas/intfft","akstd",9,"parameter","Input:High Performance LINPACK Grid Cols","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"564","openmpi/sysblas/intfft","akstd",9,"parameter","Input:High Performance LINPACK Grid Rows","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"565","openmpi/sysblas/intfft","akstd",9,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"566","openmpi/sysblas/intfft","akstd",9,"parameter","Input:MPI Ranks","256",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"567","openmpi/sysblas/intfft","akstd",9,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"568","openmpi/sysblas/intfft","akstd",9,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"569","openmpi/sysblas/intfft","akstd",9,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"570","openmpi/sysblas/intfft","akstd",9,"parameter","Input:STREAM Array Size","520833","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"571","openmpi/sysblas/intfft","akstd",9,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","252.98","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"572","openmpi/sysblas/intfft","akstd",9,"statistic","Average STREAM 'Add' Memory Bandwidth","602.068992","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"573","openmpi/sysblas/intfft","akstd",9,"statistic","Average STREAM 'Copy' Memory Bandwidth","567.190528","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"574","openmpi/sysblas/intfft","akstd",9,"statistic","Average STREAM 'Scale' Memory Bandwidth","528.764928","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"575","openmpi/sysblas/intfft","akstd",9,"statistic","Average STREAM 'Triad' Memory Bandwidth","580.970496","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"576","openmpi/sysblas/intfft","akstd",9,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","19195.3","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"577","openmpi/sysblas/intfft","akstd",9,"statistic","High Performance LINPACK Floating-Point Performance","45474.8","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"578","openmpi/sysblas/intfft","akstd",9,"statistic","High Performance LINPACK Run Time","117.294","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"579","openmpi/sysblas/intfft","akstd",9,"statistic","MPI Random Access","184.65","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"580","openmpi/sysblas/intfft","akstd",9,"statistic","Parallel Matrix Transpose (PTRANS)","19175.0144","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"581","openmpi/sysblas/intfft","akstd",10,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"582","openmpi/sysblas/intfft","akstd",10,"parameter","Input:DGEMM Problem Size","721",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"583","openmpi/sysblas/intfft","akstd",10,"parameter","Input:High Performance LINPACK Grid Cols","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"584","openmpi/sysblas/intfft","akstd",10,"parameter","Input:High Performance LINPACK Grid Rows","16",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"585","openmpi/sysblas/intfft","akstd",10,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"586","openmpi/sysblas/intfft","akstd",10,"parameter","Input:MPI Ranks","256",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"587","openmpi/sysblas/intfft","akstd",10,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"588","openmpi/sysblas/intfft","akstd",10,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"589","openmpi/sysblas/intfft","akstd",10,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"590","openmpi/sysblas/intfft","akstd",10,"parameter","Input:STREAM Array Size","520833","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"591","openmpi/sysblas/intfft","akstd",10,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","253.95299999999997","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"592","openmpi/sysblas/intfft","akstd",10,"statistic","Average STREAM 'Add' Memory Bandwidth","602.829824","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"593","openmpi/sysblas/intfft","akstd",10,"statistic","Average STREAM 'Copy' Memory Bandwidth","550.600704","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"594","openmpi/sysblas/intfft","akstd",10,"statistic","Average STREAM 'Scale' Memory Bandwidth","547.426304","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"595","openmpi/sysblas/intfft","akstd",10,"statistic","Average STREAM 'Triad' Memory Bandwidth","592.246784","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"596","openmpi/sysblas/intfft","akstd",10,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","17315.5","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"597","openmpi/sysblas/intfft","akstd",10,"statistic","High Performance LINPACK Floating-Point Performance","45537.2","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"598","openmpi/sysblas/intfft","akstd",10,"statistic","High Performance LINPACK Run Time","117.133","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"599","openmpi/sysblas/intfft","akstd",10,"statistic","MPI Random Access","163.77","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"600","openmpi/sysblas/intfft","akstd",10,"statistic","Parallel Matrix Transpose (PTRANS)","16502.784","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,256
"601","openmpi/armpl/intfft","akstd",1,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"602","openmpi/armpl/intfft","akstd",1,"parameter","Input:DGEMM Problem Size","1442",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"603","openmpi/armpl/intfft","akstd",1,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"604","openmpi/armpl/intfft","akstd",1,"parameter","Input:High Performance LINPACK Grid Rows","8",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"605","openmpi/armpl/intfft","akstd",1,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"606","openmpi/armpl/intfft","akstd",1,"parameter","Input:MPI Ranks","64",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"607","openmpi/armpl/intfft","akstd",1,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"608","openmpi/armpl/intfft","akstd",1,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"609","openmpi/armpl/intfft","akstd",1,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"610","openmpi/armpl/intfft","akstd",1,"parameter","Input:STREAM Array Size","2083333","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"611","openmpi/armpl/intfft","akstd",1,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","9879.44","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"612","openmpi/armpl/intfft","akstd",1,"statistic","Average STREAM 'Add' Memory Bandwidth","2353.00864","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"613","openmpi/armpl/intfft","akstd",1,"statistic","Average STREAM 'Copy' Memory Bandwidth","2209.28","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"614","openmpi/armpl/intfft","akstd",1,"statistic","Average STREAM 'Scale' Memory Bandwidth","2314.33216","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"615","openmpi/armpl/intfft","akstd",1,"statistic","Average STREAM 'Triad' Memory Bandwidth","2431.55968","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"616","openmpi/armpl/intfft","akstd",1,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","14902.900000000001","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"617","openmpi/armpl/intfft","akstd",1,"statistic","High Performance LINPACK Floating-Point Performance","486839.0","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"618","openmpi/armpl/intfft","akstd",1,"statistic","High Performance LINPACK Run Time","10.9563","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"619","openmpi/armpl/intfft","akstd",1,"statistic","MPI Random Access","261.405","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"620","openmpi/armpl/intfft","akstd",1,"statistic","Parallel Matrix Transpose (PTRANS)","10929.3568","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"621","openmpi/armpl/intfft","akstd",2,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"622","openmpi/armpl/intfft","akstd",2,"parameter","Input:DGEMM Problem Size","1442",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"623","openmpi/armpl/intfft","akstd",2,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"624","openmpi/armpl/intfft","akstd",2,"parameter","Input:High Performance LINPACK Grid Rows","8",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"625","openmpi/armpl/intfft","akstd",2,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"626","openmpi/armpl/intfft","akstd",2,"parameter","Input:MPI Ranks","64",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"627","openmpi/armpl/intfft","akstd",2,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"628","openmpi/armpl/intfft","akstd",2,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"629","openmpi/armpl/intfft","akstd",2,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"630","openmpi/armpl/intfft","akstd",2,"parameter","Input:STREAM Array Size","2083333","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"631","openmpi/armpl/intfft","akstd",2,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","9850.23","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"632","openmpi/armpl/intfft","akstd",2,"statistic","Average STREAM 'Add' Memory Bandwidth","2379.18208","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"633","openmpi/armpl/intfft","akstd",2,"statistic","Average STREAM 'Copy' Memory Bandwidth","2006.72256","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"634","openmpi/armpl/intfft","akstd",2,"statistic","Average STREAM 'Scale' Memory Bandwidth","2275.06176","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"635","openmpi/armpl/intfft","akstd",2,"statistic","Average STREAM 'Triad' Memory Bandwidth","2473.08288","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"636","openmpi/armpl/intfft","akstd",2,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","15215.8","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"637","openmpi/armpl/intfft","akstd",2,"statistic","High Performance LINPACK Floating-Point Performance","483911.0","MFLOP per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"638","openmpi/armpl/intfft","akstd",2,"statistic","High Performance LINPACK Run Time","11.0226","Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"639","openmpi/armpl/intfft","akstd",2,"statistic","MPI Random Access","260.93499999999995","MUpdate per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"640","openmpi/armpl/intfft","akstd",2,"statistic","Parallel Matrix Transpose (PTRANS)","10594.5088","MByte per Second","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"641","openmpi/armpl/intfft","akstd",3,"parameter","App:Version","1.5.0f",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"642","openmpi/armpl/intfft","akstd",3,"parameter","Input:DGEMM Problem Size","1442",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"643","openmpi/armpl/intfft","akstd",3,"parameter","Input:High Performance LINPACK Grid Cols","8",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"644","openmpi/armpl/intfft","akstd",3,"parameter","Input:High Performance LINPACK Grid Rows","8",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"645","openmpi/armpl/intfft","akstd",3,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"646","openmpi/armpl/intfft","akstd",3,"parameter","Input:MPI Ranks","64",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"647","openmpi/armpl/intfft","akstd",3,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"648","openmpi/armpl/intfft","akstd",3,"parameter","Input:OpenMP Threads","0",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"649","openmpi/armpl/intfft","akstd",3,"parameter","Input:PTRANS Problem Size","10000",NA,"Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
"650","openmpi/armpl/intfft","akstd",3,"parameter","Input:STREAM Array Size","2083333","MWord","Koinu (CPU ARM ThunderX2 32(128) cores x2)",1,64
